id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight
85861,170000,7,1,9999,,"slice, medium (1/8"" thick)",14
85862,170000,8,1,9999,,small,70
85863,170000,9,1,9999,,"slice, thin",9
85864,170000,10,10,9999,,rings,60
85865,170001,1,1,9999,,cup,210
85866,170001,2,1,9999,,tbsp chopped,15
85867,170001,3,1,9999,,large,128
85868,170001,4,1,9999,,"slice, large (1/4"" thick)",32
85869,170001,5,1,9999,,medium,94
85870,170001,6,1,9999,,"slice, medium (1/8"" thick)",12
85871,170001,7,1,9999,,small,60
85872,170001,8,1,9999,,"slice, thin",8
85873,170002,1,1,9999,,tbsp,5
85874,170002,2,0.25,9999,,cup,14
85875,170003,1,1,9999,,onion,63
85876,170003,2,0.5,9999,,"cup, chopped or diced",112
85877,170004,1,1,9999,,cup chopped,87
85878,170005,1,1,9999,,"cup, chopped",100
85879,170005,2,1,9999,,tbsp chopped,6
85880,170005,3,1,9999,,large,25
85881,170005,4,1,9999,,"medium (4-1/8"" long)",15
85882,170005,5,1,9999,,"small (3"" long)",5
85883,170006,1,1,9999,,tbsp,6
85884,170006,2,1,9999,,stalk,12
85885,170006,3,1,9999,,cup chopped,71
85886,170008,1,1,9999,,NLEA serving,148
85887,170008,2,1,9999,,onion,331
85888,170009,1,0.5,9999,,cup slices,78
85889,170009,2,1,9999,,"parsnip (9"" long)",160
85890,170010,1,1,9999,,"cup, chopped",98
85891,170010,2,1,9999,,"cup, whole",63
85892,170010,3,10,9999,,pea pods,34
85893,170011,1,1,9999,,cup,160
85894,170012,1,1,9999,,cup,144
85895,170012,2,1,9999,,package (10 oz),284
85896,170013,1,1,9999,,cup,175
85897,170013,2,1,9999,,can (303 x 406),313
85898,170014,1,1,9999,,cup,227
85899,170014,2,0.5,9999,,cup,114
85900,170015,1,1,9999,,can,257
85901,170015,2,1,9999,,cup,163
85902,170016,1,1,9999,,cup,134
85903,170016,2,1,9999,,package,284
85904,170017,1,0.5,9999,,cup,80
85905,170017,2,1,9999,,package (10 oz) yields,253
85906,170018,1,1,9999,,package (10 oz) yields,278
85907,170018,2,0.5,9999,,cup,80
85908,170019,1,1,9999,,cup,120
85909,170020,1,0.5,9999,,cup,69
85910,170020,2,1,9999,,package (10 oz),284
85911,170021,1,1,9999,,cup,180
85912,170022,1,0.33,9999,,package (10 oz),95
85913,170022,2,1,9999,,package (10 oz),284
85914,170024,1,1,9999,,cup chopped,115
85915,170025,1,1,9999,,cup,154
85916,170025,2,10,9999,,seeds,4
85917,170026,1,0.5,9999,,"cup, diced",75
85918,170026,2,1,9999,,"Potato large (3"" to 4-1/4"" dia)",369
85919,170026,3,1,9999,,"Potato medium (2-1/4"" to 3-1/4"" dia)",213
85920,170026,4,1,9999,,"Potato small (1-3/4"" to 2-1/2"" dia)",170
85921,170027,1,0.5,9999,,"cup, diced",75
85922,170027,2,1,9999,,"potato large (3"" to 4-1/4"" dia)",369
85923,170027,3,1,9999,,"Potato medium (2-1/4"" to 3-1/4"" dia)",213
85924,170027,4,1,9999,,"Potato small (1-3/4"" to 2-1/4"" dia)",170
85925,170028,1,0.5,9999,,"cup, diced",75
85926,170028,2,1,9999,,"large (3"" to 4-1/4"" dia.)",369
85927,170028,3,1,9999,,"medium (2+-1/4"" to 3-1/4"" dia.)",213
85928,170028,4,1,9999,,"small (1-3/4"" to 2-1/4"" dia.)",92
85929,170029,1,0.5,9999,,"cup, diced",75
85930,170029,2,1,9999,,"potato large (3"" to 4-1/4"" dia)",369
85931,170029,3,1,9999,,"potato medium (2-1/4"" to 3-1/4"" dia)",213
85932,170029,4,1,9999,,"potato small (1-3/4"" to 2-1/4"" dia)",170
85933,170030,1,1,9999,,"potato large (3"" to 4-1/4"" dia.",299
85934,170030,2,1,9999,,"potato medium (2-1/4"" to 3-1/4"" dia.)",173
85935,170030,3,1,9999,,"potato small (1-3/4"" to 2-1/2"" dia.)",138
85936,170031,1,3,9999,,oz,85
85937,170032,1,1,9999,,skin,38
85938,170033,1,0.5,9999,,cup,61
85939,170033,2,1,9999,,"potato (2-1/3"" x 4-3/4"")",156
85940,170034,1,1,9999,,skin,58
85941,170035,1,1,9999,,skin,58
85942,170036,1,1,9999,,cup,156
85943,170037,1,1,9999,,cup,210
85944,170038,1,1,9999,,cup,245
85945,170039,1,1,9999,,cup,200
85946,170040,1,1,9999,,cup,210
85947,170041,1,1,9999,,cup,200
85948,170042,1,1,9999,,cup,210
85949,170043,1,0.5,9999,,cup,105
85950,170043,2,1,9999,,package (12 oz),340
85951,170044,1,1,9999,,cup prepared,150
85952,170044,2,1,9999,,"patty, oval (approx 3"" x 1-1/2"" x 1/2"")",29
85953,170044,3,1,9999,,"package yield, 12 oz",205
85954,170045,1,1,9999,,package (6 oz),170
85955,170047,1,1,9999,,cup,120
85956,170047,2,10,9999,,pieces,91
85957,170048,1,10,9999,,puffs,79
85958,170048,2,10,9999,,Crispy Crowns,60
85959,170048,3,1,9999,,puff,7
85960,170048,4,1,9999,,cup,128
85961,170050,1,1,9999,,cup,240
85962,170050,2,2,9999,,medium,246
85963,170051,1,1,9999,,cup,240
85964,170051,2,1,9999,,tbsp,15
85965,170051,3,1,9999,,can,190
85966,170051,4,1,9999,,large,164
85967,170051,5,1,9999,,medium,111
85968,170051,6,1,9999,,small,82
85969,170052,1,1,9999,,cup,255
85970,170053,1,1,9999,,cup,241
85971,170054,1,1,9999,,cup,245
85972,170055,1,1,9999,,cup,245
85973,170056,1,1,9999,,cup,245
85974,170057,1,0.5,9999,,cup,122
85975,170057,2,1,9999,,"can, 15 oz (303 x 406)",425
85976,170058,1,1,9999,,"cup, cubes",156
85977,170058,2,1,9999,,"cup, mashed",230
85978,170059,1,0.33,9999,,"package, mashed (10 oz)",94
85979,170059,2,1,9999,,"package, mashed (10 oz)",284
85980,170060,1,1,9999,,cup,156
85981,170061,1,1,9999,,"cup, chopped",55
85982,170062,1,1,9999,,cup,163
85983,170063,1,1,9999,,cup,253
85984,170063,2,6,9999,,fl oz,182
85985,170064,1,1,9999,,cup,245
85986,170065,1,1,9999,,cup,163
85987,170066,1,0.5,9999,,cup slices,62
85988,170066,2,4,9999,,waterchestnuts,36
85989,170067,1,0.5,9999,,cup slices,70
85990,170067,2,4,9999,,waterchestnuts,28
85991,170068,1,1,9999,,"cup, chopped",34
85992,170068,2,1,9999,,sprig,2.5
85993,170068,3,10,9999,,sprigs,25
85994,170069,1,1,9999,,"cup, cubes",132
85995,170069,2,1,9999,,waxgourd,5700
85996,170071,1,1,9999,,"cup, cubes",150
85997,170072,1,1,9999,,"cup, cubes",136
85998,170072,2,0.5,9999,,"cup, cubes",68
85999,170073,1,1,9999,,cup slices,120
86000,170073,2,1,9999,,cup,130
86001,170073,3,1,9999,,large,1200
86002,170073,4,1,9999,,medium,659
86003,170073,5,1,9999,,slice,6
86004,170073,6,1,9999,,small,365
86005,170075,1,1,9999,,tbsp,0.2
86006,170075,2,0.25,9999,,cup,0.8
86007,170076,1,1,9999,,"cup, chopped",133
86008,170078,1,1,9999,,cup,100
86009,170079,1,1,9999,,cup,125
86010,170080,1,1,9999,,"cup, chopped",136
86011,170080,2,1,9999,,"cup, sliced",104
86012,170080,3,1,9999,,pepper,22
86013,170081,1,0.5,9999,,cup slices,50
86014,170081,2,1,9999,,"radish (7"" long)",17
86015,170082,1,1,9999,,tbsp,0.9
86016,170082,2,0.25,9999,,cup,3.6
86017,170083,1,1,9999,,cup,228
86018,170083,2,1,9999,,can (404 x 307),638
86019,170084,1,1,9999,,cup,196
86020,170085,1,1,9999,,cup,244
86021,170085,2,1,9999,,"can, 15 oz (303 x 406)",425
86022,170088,1,1,9999,,"piece (2-1/2"" x 2"" dia)",105
86023,170089,1,1,9999,,cup,101
86024,170089,2,1,9999,,recipe yield,604
86025,170092,1,1,9999,,"small 2-3/4 in. dia., 5/8 in. thick.",22
86026,170092,2,1,9999,,"medium 3-1/4 in. x 3-5/8 in., 5/8 in. thick.",37
86027,170093,1,1,9999,,NLEA serving,148
86028,170093,2,1,9999,,potato large,299
86029,170093,3,1,9999,,potato medium,173
86030,170093,4,1,9999,,potato small,138
86031,170094,1,1,9999,,"potato (2-3/4"" dia by 4-3/4"" long)",202
86032,170095,1,1,9999,,cup,38
86033,170096,1,1,9999,,"cup, chopped",139
86034,170096,2,1,9999,,tomato,212
86035,170097,1,1,9999,,cup pieces,145
86036,170097,2,4,9999,,mushrooms,72
86037,170098,1,0.5,9999,,cup slices,80
86038,170098,2,8,9999,,"pods (3"" long)",85
86039,170099,1,0.5,9999,,cup slices,92
86040,170099,2,1,9999,,package (10 oz) yields,255
86041,170100,1,1,9999,,cup,210
86042,170100,2,1,9999,,tbsp chopped,15
86043,170100,3,1,9999,,large,128
86044,170100,4,1,9999,,"slice large (1/4"" thick)",32
86045,170100,5,1,9999,,medium,94
86046,170100,6,1,9999,,"slice medium (1/8"" thick)",12
86047,170100,7,1,9999,,small,60
86048,170100,8,1,9999,,slice thin,8
86049,170101,1,1,9999,,tbsp chopped,15
86050,170101,2,0.5,9999,,"cup, chopped or diced",105
86051,170102,1,1,9999,,cup,160
86052,170103,1,0.5,9999,,cup,124
86053,170103,2,1,9999,,can (303 x 406),482
86054,170104,1,0.5,9999,,cup,85
86055,170104,2,1,9999,,can (303 x 406),313
86056,170105,1,0.5,9999,,cup,80
86057,170105,2,1,9999,,package (10 oz) yields,253
86058,170106,1,1,9999,,pepper,45
86059,170106,2,0.5,9999,,"cup, chopped or diced",75
86060,170107,1,1,9999,,pepper,73
86061,170107,2,0.5,9999,,"cup, chopped or diced",68
86062,170108,1,1,9999,,"cup, chopped",149
86063,170108,2,1,9999,,"cup, sliced",92
86064,170108,3,1,9999,,tablespoon,9.3
86065,170108,4,1,9999,,"large (2-1/4 per pound, approx 3-3/4"" long, 3"" dia.)",164
86066,170108,5,1,9999,,"medium (approx 2-3/4"" long, 2-1/2 dia.)",119
86067,170108,6,1,9999,,small,74
86068,170108,7,1,9999,,"ring (3"" dia., 1/4"" thick)",10
86069,170109,1,1,9999,,tbsp,11.6
86070,170109,2,1,9999,,pepper,73
86071,170109,3,0.5,9999,,"cup, chopped",92
86072,170110,1,1,9999,,"cup, strips",135
86073,170110,2,1,9999,,tbsp,11.6
86074,170110,3,0.5,9999,,"cup, chopped",68
86075,170111,1,0.5,9999,,cup,61
86076,170111,2,1,9999,,"potato large (3"" to 4-1/4"" dia)",299
86077,170111,3,1,9999,,"potato medium (2-1/4"" to 3-1/4"" dia)",173
86078,170111,4,1,9999,,"potato small (1-3/4"" to 2-1/2"" dia)",138
86079,170111,5,1,9999,,NLEA serving,148
86080,170112,1,0.5,9999,,cup,61
86081,170112,2,1,9999,,"potato (2-1/3"" x 4-3/4"")",156
86082,170113,1,1,9999,,skin,58
86083,170114,1,0.5,9999,,cup,78
86084,170114,2,1,9999,,"potato (2-1/2"" dia, sphere)",136
86085,170115,1,1,9999,,skin,58
86086,170117,1,10,9999,,strips,50
86087,170117,2,1,9999,,package (9 oz) yields,198
86088,170118,1,10,9999,,strip,74
86089,170119,1,1,9999,,cup,134
86090,170120,1,1,9999,,cup,71
86091,170121,1,1,9999,,cup,115
86092,170122,1,1,9999,,cup slices,147
86093,170123,1,1,9999,,cup,234
86094,170124,1,0.5,9999,,cup,95
86095,170124,2,1,9999,,package (10 oz) yields,220
86096,170125,1,1,9999,,cup slices,180
86097,170126,1,1,9999,,cup slices,180
86098,170127,1,1,9999,,"cup, cubes",205
86099,170128,1,1,9999,,"cup, cubes",205
86100,170129,1,1,9999,,"cup, mashed",245
86101,170130,1,1,9999,,"cup, cubes",205
86102,170131,1,1,9999,,cup,170
86103,170132,1,1,9999,,"cup, chopped",98
86104,170133,1,1,9999,,cup,64
86105,170134,1,1,9999,,"medium (2"" dia, 5"" long, raw)",114
86106,170134,2,0.5,9999,,"cup, mashed",100
86107,170135,1,1,9999,,cup slices,140
86108,170136,1,1,9999,,cup slices,137
86109,170137,1,1,9999,,cup,240
86110,170137,2,0.5,9999,,cup,120
86111,170137,3,1,9999,,NLEA serving,121
86112,170138,1,1,9999,,cup,240
86113,170138,2,1,9999,,tbsp,15
86114,170138,3,1,9999,,can,190
86115,170138,4,1,9999,,large,164
86116,170138,5,1,9999,,medium,111
86117,170138,6,1,9999,,small,82
86118,170138,7,0.5,9999,,cup,120
86119,170139,1,1,9999,,"cup, chopped",144
86120,170140,1,0.5,9999,,cup,82
86121,170140,2,1,9999,,package (10 oz) yields,220
86122,170141,1,1,9999,,cup,163
86123,170141,2,0.5,9999,,cup,86
86124,170142,1,0.5,9999,,cup,91
86125,170142,2,1,9999,,package (10 oz) yields,275
86126,170143,1,1,9999,,cup diced,86
86127,170143,2,1,9999,,piece whole,84
86128,170144,1,1,9999,,oz,28.35
86129,170145,1,1,9999,,oz,28.35
86130,170146,1,1,9999,,oz,28.35
86131,170147,1,1,9999,,oz,28.35
86132,170148,1,3,9999,,tbsp,30
86133,170149,1,1,9999,,cup,32
86134,170149,2,1,9999,,oz (42 medium seeds),28.35
86135,170150,1,1,9999,,cup,144
86136,170150,2,1,9999,,tbsp,9
86137,170151,1,1,9999,,oz,28.35
86138,170152,1,1,9999,,cup,128
86139,170152,2,1,9999,,oz,28.35
86140,170153,1,1,9999,,oz,28.35
86141,170154,1,1,9999,,cup,134
86142,170154,2,1,9999,,oz,28.35
86143,170155,1,1,9999,,tbsp,16
86144,170155,2,1,9999,,oz,28.35
86145,170156,1,1,9999,,cup,64
86146,170156,2,1,9999,,tbsp,4
86147,170157,1,1,9999,,oz,28.35
86148,170158,1,1,9999,,cup whole kernels,138
86149,170158,2,1,9999,,oz (22 whole kernels),28.35
86150,170159,1,1,9999,,cup whole kernels,157
86151,170159,2,1,9999,,oz (22 whole kernels),28.35
86152,170160,1,1,9999,,oz,28.35
86153,170160,2,1,9999,,"cup, firmly packed",227
86154,170161,1,1,9999,,oz,28.35
86155,170162,1,1,9999,,oz,28.35
86156,170163,1,1,9999,,tbsp,16
86157,170163,2,1,9999,,oz,28.35
86158,170164,1,1,9999,,oz,28.35
86159,170165,1,1,9999,,oz,28.35
86160,170166,1,1,9999,,oz,28.35
86161,170167,1,1,9999,,oz,28.35
86162,170168,1,1,9999,,oz,28.35
86163,170169,1,1,9999,,"cup, shredded",80
86164,170169,2,1,9999,,medium,397
86165,170169,3,1,9999,,"piece (2"" x 2"" x 1/2"")",45
86166,170170,1,1,9999,,oz,28.35
86167,170171,1,1,9999,,tbsp,19
86168,170171,2,1,9999,,cup,296
86169,170172,1,1,9999,,cup,240
86170,170172,2,1,9999,,tbsp,15
86171,170173,1,1,9999,,cup,226
86172,170173,2,1,9999,,tbsp,15
86173,170174,1,1,9999,,cup,240
86174,170174,2,1,9999,,tbsp,15
86175,170174,3,1,9999,,coconut yields,206
86176,170175,1,1,9999,,oz,28.35
86177,170176,1,1,9999,,cup (78 kernels),155
86178,170176,2,1,9999,,oz (14 kernels),28.35
86179,170177,1,1,9999,,cup,120
86180,170177,2,1,9999,,oz,28.35
86181,170177,3,1,9999,,nut,3
86182,170178,1,1,9999,,"cup, whole or halves",134
86183,170178,2,1,9999,,oz (10-12 kernels),28.35
86184,170179,1,1,9999,,"cup, whole or halves",132
86185,170179,2,1,9999,,oz (10-12 kernels),28.35
86186,170180,1,1,9999,,oz,28.35
86187,170181,1,1,9999,,cup,132
86188,170182,1,1,9999,,"cup, chopped",109
86189,170182,2,1,9999,,"cup, halves",99
86190,170182,3,1,9999,,oz (19 halves),28.35
86191,170183,1,1,9999,,oz,28.35
86192,170184,1,1,9999,,cup,123
86193,170184,2,1,9999,,oz (49 kernels),28.35
86194,170184,3,1,9999,,kernel,0.7
86195,170185,1,1,9999,,cup,123
86196,170185,2,1,9999,,oz (49 kernels),28.35
86197,170185,3,1,9999,,kernel,0.7
86198,170186,1,1,9999,,"cup, chopped",125
86199,170186,2,1,9999,,tbsp,7.8
86200,170186,3,1,9999,,oz,28.35
86201,170187,1,1,9999,,"cup, chopped",117
86202,170187,2,1,9999,,"cup, ground",80
86203,170187,3,1,9999,,"cup, in shell, edible yield (7 nuts)",28
86204,170187,4,1,9999,,cup shelled (50 halves),100
86205,170187,5,1,9999,,cup pieces or chips,120
86206,170187,6,1,9999,,oz (14 halves),28.35
86207,170188,1,1,9999,,cup,64
86208,170188,2,1,9999,,oz (85 seeds),28.35
86209,170189,1,1,9999,,tbsp,15
86210,170189,2,1,9999,,oz,28.35
86211,170190,1,1,9999,,cup,143
86212,170190,2,1,9999,,oz,28.35
86213,170190,3,10,9999,,kernels,84
86214,170191,1,1,9999,,tbsp,16
86215,170192,1,1,9999,,oz,28.35
86216,170193,1,1,9999,,oz,28.35
86217,170193,2,4,9999,,oz,113
86218,170194,1,1,9999,,oz,28.35
86219,170194,2,4,9999,,oz,113
86220,170195,1,3,9999,,oz,85
86221,170195,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",381
86222,170196,1,1,9999,,oz,28.35
86223,170196,2,4,9999,,oz,113
86224,170197,1,3,9999,,slices,68
86225,170197,2,1,9999,,"package (net weight, 12 oz)",340
86226,170198,1,3,9999,,slices,34
86227,170198,2,1,9999,,"package, cooked (yield from 12 oz raw product)",170
86228,170199,1,1,9999,,oz,28.35
86229,170199,2,1,9999,,lb,453.6
86230,170200,1,3,9999,,oz,85
86231,170200,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",320
86232,170201,1,3,9999,,oz,85
86233,170201,2,1,9999,,steak,356
86234,170202,1,1,9999,,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28
86235,170203,1,3,9999,,oz,85
86236,170203,2,1,9999,,steak,349
86237,170204,1,1,9999,,"package, 2.5 oz",71
86238,170204,2,1,9999,,slice (1 oz),28
86239,170205,1,4,9999,,oz,113
86240,170205,2,1,9999,,steak,473
86241,170206,1,3,9999,,oz,85
86242,170207,1,3,9999,,oz,85
86243,170208,1,3,9999,,oz,85
86244,170209,1,3,9999,,oz,85
86245,170210,1,3,9999,,oz,85
86246,170210,2,1,9999,,steak (yield from 418g raw meat),270
86247,170211,1,3,9999,,oz,85
86248,170211,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",314
86249,170212,1,3,9999,,oz,85
86250,170212,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",232
86251,170213,1,3,9999,,oz,85
86252,170213,2,1,9999,,roast (yield from 1601 g raw meat),1166
86253,170214,1,3,9999,,oz,85
86254,170214,2,1,9999,,roast,629
86255,170215,1,3,9999,,oz,85
86256,170215,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",191
86257,170216,1,3,9999,,oz,85
86258,170216,2,1,9999,,roast,658
86259,170217,1,3,9999,,oz,85
86260,170217,2,1,9999,,roast,629
86261,170218,1,3,9999,,oz,85
86262,170218,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",217
86263,170219,1,3,9999,,oz,85
86264,170219,2,1,9999,,steak (yield from 233 g raw meat),233
86265,170220,1,3,9999,,oz,85
86266,170220,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",272
86267,170221,1,3,9999,,oz,85
86268,170221,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",265
86269,170222,1,3,9999,,oz,85
86270,170222,2,1,9999,,roast (yield from 600 g raw meat),489
86271,170223,1,3,9999,,oz,85
86272,170223,2,1,9999,,steak (yield from 299 g raw meat),191
86273,170224,1,3,9999,,oz,85
86274,170224,2,1,9999,,roast (yield from 627 g raw meat),515
86275,170225,1,3,9999,,oz,85
86276,170225,2,1,9999,,steak (yield from 281 g raw meat),179
86277,170226,1,3,9999,,oz,85
86278,170226,2,1,9999,,steak (yield from 281 g raw meat),179
86279,170227,1,3,9999,,oz,85
86280,170227,2,1,9999,,roast (yield from 572 g raw meat),464
86281,170228,1,3,9999,,oz,85
86282,170228,2,1,9999,,roast (yield from 436 g raw meat),346
86283,170228,3,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",333
86284,170229,1,3,9999,,oz,85
86285,170229,2,1,9999,,roast (yield from 445 g raw meat),355
86286,170230,1,3,9999,,oz,85
86287,170230,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",330
86288,170231,1,3,9999,,oz,85
86289,170231,2,1,9999,,roast (yield from 1405 g raw meat),1138
86290,170232,1,3,9999,,oz,85
86291,170232,2,1,9999,,roast (yield from 1388 g raw meat),1141
86292,170233,1,3,9999,,oz,85
86293,170233,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",320
86294,170234,1,3,9999,,oz,85
86295,170234,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",267
86296,170235,1,3,9999,,oz,85
86297,170235,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",261
86298,170236,1,3,9999,,oz,85
86299,170236,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",261
86300,170237,1,3,9999,,oz,85
86301,170237,2,1,9999,,steak,117
86302,170238,1,3,9999,,oz,85
86303,170238,2,1,9999,,steak (yield from 161 g raw meat),126
86304,170239,1,3,9999,,oz,85
86305,170239,2,1,9999,,steak,119
86306,170240,1,3,9999,,oz,85
86307,170240,2,1,9999,,steak (yield from 203 g raw meat),164
86308,170241,1,1,9999,,package (3.12 oz),88
86309,170241,2,1,9999,,"portion, amount to make 1/2 cup",22
86310,170242,1,1,9999,,package (3 oz),85
86311,170242,2,1,9999,,"portion, amount to make 1/2 cup",21
86312,170243,1,1,9999,,package (3.5 oz),92
86313,170243,2,1,9999,,"portion, amount to make 1/2 cup",23
86314,170244,1,1,9999,,oz,28.35
86315,170244,2,1,9999,,bag (8 oz),227
86316,170245,1,1,9999,,oz,28.35
86317,170246,1,1,9999,,cup,8
86318,170246,2,1,9999,,oz,28.35
86319,170247,1,1,9999,,cup,11
86320,170247,2,1,9999,,oz,28.35
86321,170248,1,1,9999,,oz,28.35
86322,170248,2,1,9999,,bag (8 oz),227
86323,170249,1,1,9999,,oz,28.35
86324,170249,2,10,9999,,twists,60
86325,170250,1,1,9999,,cake,9
86326,170250,2,2,9999,,cakes,18
86327,170251,1,1,9999,,cake,9
86328,170251,2,2,9999,,cakes,18
86329,170252,1,1,9999,,cake,9
86330,170252,2,2,9999,,cakes,18
86331,170253,1,1,9999,,oz,28.35
86332,170254,1,1,9999,,oz,28.35
86333,170255,1,1,9999,,serving 1.2 fl oz pop,33
86334,170256,1,1,9999,,oz,28.35
86335,170257,1,1,9999,,serving 1 packet,1
86336,170258,1,1,9999,,serving,84
86337,170259,1,1,9999,,serving 1.75 fl oz pop,55
86338,170260,1,1,9999,,serving 3.5 fl oz bar,74
86339,170261,1,1,9999,,serving 1/2 cup,68
86340,170262,1,1,9999,,serving 1/2 cup,68
86341,170263,1,1,9999,,serving 1/2 cup,68
86342,170264,1,1,9999,,serving 1/2 cup,69
86343,170265,1,1,9999,,serving 1/2 cup,72
86344,170266,1,1,9999,,serving 1 pop,44
86345,170267,1,1,9999,,serving 2 pops,80
86346,170268,1,1,9999,,serving 1/2 cup,68
86347,170269,1,1,9999,,serving 1/2 cup,68
86348,170270,1,1,9999,,individual (3.5 fl oz),58
86349,170271,1,1,9999,,oz,28.35
86350,170271,2,1,9999,,bar,162
86351,170272,1,1,9999,,oz,28.35
86352,170272,2,1,9999,,bar,112
86353,170273,1,1,9999,,oz,28.35
86354,170273,2,1,9999,,bar,101
86355,170274,1,1,9999,,oz,28.35
86356,170274,2,1,9999,,bar,127
86357,170275,1,1,9999,,serving 1.5 oz,42
86358,170276,1,60,9999,,milliliter,80
86359,170277,1,1,9999,,tsp,6.9
86360,170277,2,0.25,9999,,cup,55
86361,170278,1,1,9999,,piece,60
86362,170279,1,1,9999,,serving,44
86363,170280,1,1,9999,,tablespoon,19
86364,170281,1,1,9999,,serving,14
86365,170282,1,1,9999,,bar,47
86366,170283,1,1,9999,,cup,184
86367,170284,1,1,9999,,cup,200
86368,170285,1,1,9999,,cup,157
86369,170286,1,1,9999,,cup,170
86370,170287,1,1,9999,,cup,182
86371,170287,2,1,9999,,tbsp,8.4
86372,170288,1,1,9999,,cup,166
86373,170289,1,1,9999,,cup,76
86374,170290,1,1,9999,,cup,117
86375,170291,1,1,9999,,serving,80
86376,170292,1,1,9999,,serving,222
86377,170293,1,1,9999,,sandwich,155
86378,170294,1,1,9999,,sandwich,182
86379,170295,1,1,9999,,sandwich,187
86380,170296,1,1,9999,,sandwich,220
86381,170297,1,1,9999,,sandwich,134
86382,170298,1,6,9999,,inch sub,190
86383,170298,2,12,9999,,inch sub,381
86384,170299,1,6,9999,,inch sub,237
86385,170299,2,12,9999,,inch sub,474
86386,170300,1,1,9999,,cup,191
86387,170300,2,1,9999,,package,116
86388,170301,1,1,9999,,piece,22
86389,170302,1,1,9999,,biscuit,55
86390,170303,1,1,9999,,strip,50
86391,170303,2,1,9999,,serving 4 pieces,201
86392,170304,1,1,9999,,piece,5.5
86393,170304,2,1,9999,,serving,77
86394,170305,1,1,9999,,slice 1/8 per pizza,155
86395,170305,2,1,9999,,slice 1/10 per pizza,124
86396,170306,1,6,9999,,inch sub,228
86397,170306,2,12,9999,,inch sub,457
86398,170307,1,6,9999,,inch sub,207
86399,170307,2,12,9999,,inch sub,413
86400,170308,1,12,9999,,inch sub,413
86401,170308,2,6,9999,,inch sub,207
86402,170309,1,6,9999,,inch sub,198
86403,170309,2,12,9999,,inch sub,396
86404,170310,1,6,9999,,inch sub,201
86405,170310,2,12,9999,,inch sub,401
86406,170311,1,6,9999,,inch sub,201
86407,170311,2,12,9999,,inch sub,401
86408,170312,1,6,9999,,inch sub,148
86409,170312,2,12,9999,,inch sub,296
86410,170313,1,6,9999,,inch sub,148
86411,170313,2,12,9999,,inch sub,296
86412,170314,1,6,9999,,inch sub,198
86413,170314,2,12,9999,,inch sub,396
86414,170315,1,6,9999,,inch sub,196
86415,170315,2,12,9999,,inch sub,391
86416,170316,1,6,9999,,inch sub,237
86417,170316,2,12,9999,,inch sub,474
86418,170317,1,1,9999,,serving 9 servings per 24 oz package,81
86419,170317,2,1,9999,,serving 3 servings per 15.1 oz package,151
86420,170317,3,1,9999,,serving 2 servings per 9.8 oz package,146
86421,170317,4,1,9999,,serving 1 serving per 8 oz box,199
86422,170317,5,1,9999,,package 24 oz pizza,727
86423,170317,6,1,9999,,package 15.1 oz pizza,452
86424,170317,7,1,9999,,package 9.8 oz pizza,293
86425,170317,8,1,9999,,package 8 oz pizza,199
86426,170318,1,1,9999,,sandwich,152
86427,170319,1,1,9999,,sandwich,134
86428,170320,1,1,9999,,item 4 oz,119
86429,170321,1,1,9999,,item,171
86430,170322,1,1,9999,,item,236
86431,170323,1,1,9999,,item,117
86432,170324,1,1,9999,,item,129
86433,170325,1,1,9999,,item,310
86434,170326,1,1,9999,,junior 6 oz. cup,113
86435,170326,2,1,9999,,small 12 oz. cup,227
86436,170326,3,1,9999,,medium 16 oz. cup,298
86437,170327,1,1,9999,,small serving,74
86438,170327,2,1,9999,,medium serving,117
86439,170327,3,1,9999,,large serving,160
86440,170328,1,1,9999,,sandwich,99
86441,170329,1,1,9999,,item,133
86442,170330,1,1,9999,,sandwich,220
86443,170331,1,1,9999,,sandwich,199
86444,170332,1,1,9999,,each taco,69
86445,170333,1,1,9999,,each taco,102
86446,170334,1,1,9999,,item,248
86447,170335,1,1,9999,,item,248
86448,170336,1,1,9999,,serving,80
86449,170337,1,1,9999,,serving,222
86450,170338,1,1,9999,,strip,53
86451,170339,1,1,9999,,biscuit,49
